"Lipid_Name","Adduct","Precursor_Ion","Neutral_Loss_Ion","Characteristic_Ion","FA1","FA2","OxFA1","OxFA2","UnFA1","UnFA2","Origin"
"PE 18:0_22:3<oxo>","[M-H]-",810.5654,NA,196.038,"283.2643","347.2592",NA,"347.2592","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_22:3<2OH,OOH>","[M-H]-",860.5658,NA,196.038,"283.2643","397.2596;379.249",NA,"397.2596;379.249","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_22:3<2OH>","[M-H]-",828.576,NA,196.038,"283.2643","365.2697;347.2592",NA,"365.2697;347.2592","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_22:3<OH,OOH>","[M-H]-",844.5709,NA,196.038,"283.2643","381.2646;363.2541",NA,"381.2646;363.2541","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_22:3<OH>","[M-H]-",812.5811,NA,196.038,"283.2643","349.2748;331.2643",NA,"349.2748;331.2643","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_22:3<OOH>","[M-H]-",828.576,NA,196.038,"283.2643","365.2697;347.2592",NA,"365.2697;347.2592","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_22:3","[M-H]-",796.5862,NA,196.038,"283.2643","333.2799",NA,NA,"283.2643","333.2799","PE(18:0_22:3)"
"PE 18:0_10:0<COOH>","[M-H]-",664.4195,NA,196.038,"283.2643","201.1132;183.1027",NA,"201.1132;183.1027","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_10:0<oxo>","[M-H]-",648.4246,NA,196.038,"283.2643","185.1183",NA,"185.1183","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<oxo,COOH>","[M-H]-",758.4614,NA,196.038,"283.2643","295.1551;277.1445",NA,"295.1551;277.1445","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<OH,COOH>","[M-H]-",760.477,NA,196.038,"283.2643","297.1707;279.1602",NA,"297.1707;279.1602","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<OOH,COOH>","[M-H]-",776.4719,NA,196.038,"283.2643","313.1657;295.1551",NA,"313.1657;295.1551","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<COOH>","[M-H]-",744.4821,NA,196.038,"283.2643","281.1758;263.1653",NA,"281.1758;263.1653","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<OH,2oxo>","[M-H]-",758.4614,NA,196.038,"283.2643","295.1551;277.1445",NA,"295.1551;277.1445","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<2oxo,OOH>","[M-H]-",774.4563,NA,196.038,"283.2643","311.15;293.1394",NA,"311.15;293.1394","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<2oxo>","[M-H]-",742.4665,NA,196.038,"283.2643","279.1602",NA,"279.1602","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<OH,oxo,OOH>","[M-H]-",776.4719,NA,196.038,"283.2643","313.1657;295.1551",NA,"313.1657;295.1551","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<OH,oxo>","[M-H]-",744.4821,NA,196.038,"283.2643","281.1758;263.1653",NA,"281.1758;263.1653","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<oxo,OOH>","[M-H]-",760.477,NA,196.038,"283.2643","297.1707;279.1602",NA,"297.1707;279.1602","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_16:2<oxo>","[M-H]-",728.4872,NA,196.038,"283.2643","265.1809",NA,"265.1809","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_13:1<oxo,COOH>","[M-H]-",718.4301,NA,196.038,"283.2643","255.1238;237.1132",NA,"255.1238;237.1132","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_13:1<OH,COOH>","[M-H]-",720.4457,NA,196.038,"283.2643","257.1394;239.1289",NA,"257.1394;239.1289","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_13:1<OOH,COOH>","[M-H]-",736.4406,NA,196.038,"283.2643","273.1344;255.1238",NA,"273.1344;255.1238","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_13:1<COOH>","[M-H]-",704.4508,NA,196.038,"283.2643","241.1445;223.134",NA,"241.1445;223.134","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_13:1<2oxo>","[M-H]-",702.4352,NA,196.038,"283.2643","239.1289",NA,"239.1289","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_13:1<OH,oxo>","[M-H]-",704.4508,NA,196.038,"283.2643","241.1445;223.134",NA,"241.1445;223.134","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_13:1<oxo,OOH>","[M-H]-",720.4457,NA,196.038,"283.2643","257.1394;239.1289",NA,"257.1394;239.1289","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_13:1<oxo>","[M-H]-",688.4559,NA,196.038,"283.2643","225.1496",NA,"225.1496","283.2643",NA,"PE(18:0_22:3)"
"PE 18:0_22:4<2OH,oxo>","[M-H]-",840.5396,NA,196.038,"283.2643","377.2333;359.2228",NA,"377.2333;359.2228","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4<OH,oxo,OOH>","[M-H]-",856.5345,NA,196.038,"283.2643","393.2283;375.2177",NA,"393.2283;375.2177","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4<OH,oxo>","[M-H]-",824.5447,NA,196.038,"283.2643","361.2384;343.2279",NA,"361.2384;343.2279","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4<oxo,OOH>","[M-H]-",840.5396,NA,196.038,"283.2643","377.2333;359.2228",NA,"377.2333;359.2228","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4<oxo>","[M-H]-",808.5498,NA,196.038,"283.2643","345.2435",NA,"345.2435","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4<2OH,OOH>","[M-H]-",858.5502,NA,196.038,"283.2643","395.2439;377.2333",NA,"395.2439;377.2333","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4<2OH>","[M-H]-",826.5604,NA,196.038,"283.2643","363.2541;345.2435",NA,"363.2541;345.2435","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4<OH,OOH>","[M-H]-",842.5553,NA,196.038,"283.2643","379.249;361.2384",NA,"379.249;361.2384","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4<OH>","[M-H]-",810.5654,NA,196.038,"283.2643","347.2592;329.2486",NA,"347.2592;329.2486","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4<OOH>","[M-H]-",826.5604,NA,196.038,"283.2643","363.2541;345.2435",NA,"363.2541;345.2435","283.2643",NA,"PE(18:0_22:4)"
"PE 18:0_22:4","[M-H]-",794.5705,NA,196.038,"283.2643","331.2643",NA,NA,"283.2643","331.2643","PE(18:0_22:4)"
"PE 18:0_7:0<COOH>","[M-H]-",622.3726,NA,196.038,"283.2643","159.0663;141.0557",NA,"159.0663;141.0557","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_7:0<oxo>","[M-H]-",606.3776,NA,196.038,"283.2643","143.0714",NA,"143.0714","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<oxo,COOH>","[M-H]-",756.4457,NA,196.038,"283.2643","293.1394;275.1289",NA,"293.1394;275.1289","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<OH,COOH>","[M-H]-",758.4614,NA,196.038,"283.2643","295.1551;277.1445",NA,"295.1551;277.1445","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<OOH,COOH>","[M-H]-",774.4563,NA,196.038,"283.2643","311.15;293.1394",NA,"311.15;293.1394","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<COOH>","[M-H]-",742.4665,NA,196.038,"283.2643","279.1602;261.1496",NA,"279.1602;261.1496","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<OH,2oxo>","[M-H]-",756.4457,NA,196.038,"283.2643","293.1394;275.1289",NA,"293.1394;275.1289","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<2oxo,OOH>","[M-H]-",772.4406,NA,196.038,"283.2643","309.1344;291.1238",NA,"309.1344;291.1238","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<2oxo>","[M-H]-",740.4508,NA,196.038,"283.2643","277.1445",NA,"277.1445","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<OH,oxo,OOH>","[M-H]-",774.4563,NA,196.038,"283.2643","311.15;293.1394",NA,"311.15;293.1394","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<OH,oxo>","[M-H]-",742.4665,NA,196.038,"283.2643","279.1602;261.1496",NA,"279.1602;261.1496","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<oxo,OOH>","[M-H]-",758.4614,NA,196.038,"283.2643","295.1551;277.1445",NA,"295.1551;277.1445","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_16:3<oxo>","[M-H]-",726.4715,NA,196.038,"283.2643","263.1653",NA,"263.1653","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<oxo,COOH>","[M-H]-",716.4144,NA,196.038,"283.2643","253.1081;235.0976",NA,"253.1081;235.0976","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<OH,COOH>","[M-H]-",718.4301,NA,196.038,"283.2643","255.1238;237.1132",NA,"255.1238;237.1132","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<OOH,COOH>","[M-H]-",734.425,NA,196.038,"283.2643","271.1187;253.1081",NA,"271.1187;253.1081","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<COOH>","[M-H]-",702.4352,NA,196.038,"283.2643","239.1289;221.1183",NA,"239.1289;221.1183","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<OH,2oxo>","[M-H]-",716.4144,NA,196.038,"283.2643","253.1081;235.0976",NA,"253.1081;235.0976","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<2oxo,OOH>","[M-H]-",732.4093,NA,196.038,"283.2643","269.1031;251.0925",NA,"269.1031;251.0925","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<2oxo>","[M-H]-",700.4195,NA,196.038,"283.2643","237.1132",NA,"237.1132","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<OH,oxo,OOH>","[M-H]-",734.425,NA,196.038,"283.2643","271.1187;253.1081",NA,"271.1187;253.1081","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<OH,oxo>","[M-H]-",702.4352,NA,196.038,"283.2643","239.1289;221.1183",NA,"239.1289;221.1183","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<oxo,OOH>","[M-H]-",718.4301,NA,196.038,"283.2643","255.1238;237.1132",NA,"255.1238;237.1132","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_13:2<oxo>","[M-H]-",686.4402,NA,196.038,"283.2643","223.134",NA,"223.134","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_10:1<oxo,COOH>","[M-H]-",676.3831,NA,196.038,"283.2643","213.0768;195.0663",NA,"213.0768;195.0663","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_10:1<OH,COOH>","[M-H]-",678.3988,NA,196.038,"283.2643","215.0925;197.0819",NA,"215.0925;197.0819","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_10:1<OOH,COOH>","[M-H]-",694.3937,NA,196.038,"283.2643","231.0874;213.0768",NA,"231.0874;213.0768","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_10:1<COOH>","[M-H]-",662.4039,NA,196.038,"283.2643","199.0976;181.087",NA,"199.0976;181.087","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_10:1<2oxo>","[M-H]-",660.3882,NA,196.038,"283.2643","197.0819",NA,"197.0819","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_10:1<OH,oxo>","[M-H]-",662.4039,NA,196.038,"283.2643","199.0976;181.087",NA,"199.0976;181.087","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_10:1<oxo,OOH>","[M-H]-",678.3988,NA,196.038,"283.2643","215.0925;197.0819",NA,"215.0925;197.0819","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_10:1<oxo>","[M-H]-",646.4089,NA,196.038,"283.2643","183.1027",NA,"183.1027","283.2643",NA,"PE(18:0_22:4); PE(18:0_22:5)"
"PE 18:0_22:5<2OH,oxo>","[M-H]-",838.524,NA,196.038,"283.2643","375.2177;357.2071",NA,"375.2177;357.2071","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5<OH,oxo,OOH>","[M-H]-",854.5189,NA,196.038,"283.2643","391.2126;373.202",NA,"391.2126;373.202","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5<OH,oxo>","[M-H]-",822.5291,NA,196.038,"283.2643","359.2228;341.2122",NA,"359.2228;341.2122","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5<oxo,OOH>","[M-H]-",838.524,NA,196.038,"283.2643","375.2177;357.2071",NA,"375.2177;357.2071","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5<oxo>","[M-H]-",806.5341,NA,196.038,"283.2643","343.2279",NA,"343.2279","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5<2OH,OOH>","[M-H]-",856.5345,NA,196.038,"283.2643","393.2283;375.2177",NA,"393.2283;375.2177","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5<2OH>","[M-H]-",824.5447,NA,196.038,"283.2643","361.2384;343.2279",NA,"361.2384;343.2279","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5<OH,OOH>","[M-H]-",840.5396,NA,196.038,"283.2643","377.2333;359.2228",NA,"377.2333;359.2228","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5<OH>","[M-H]-",808.5498,NA,196.038,"283.2643","345.2435;327.233",NA,"345.2435;327.233","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5<OOH>","[M-H]-",824.5447,NA,196.038,"283.2643","361.2384;343.2279",NA,"361.2384;343.2279","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:5","[M-H]-",792.5549,NA,196.038,"283.2643","329.2486",NA,NA,"283.2643","329.2486","PE(18:0_22:5)"
"PE 18:0_19:4<oxo,COOH>","[M-H]-",796.477,NA,196.038,"283.2643","333.1707;315.1602",NA,"333.1707;315.1602","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<OH,COOH>","[M-H]-",798.4927,NA,196.038,"283.2643","335.1864;317.1758",NA,"335.1864;317.1758","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<OOH,COOH>","[M-H]-",814.4876,NA,196.038,"283.2643","351.1813;333.1707",NA,"351.1813;333.1707","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<COOH>","[M-H]-",782.4978,NA,196.038,"283.2643","319.1915;301.1809",NA,"319.1915;301.1809","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<OH,2oxo>","[M-H]-",796.477,NA,196.038,"283.2643","333.1707;315.1602",NA,"333.1707;315.1602","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<2oxo,OOH>","[M-H]-",812.4719,NA,196.038,"283.2643","349.1657;331.1551",NA,"349.1657;331.1551","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<2oxo>","[M-H]-",780.4821,NA,196.038,"283.2643","317.1758",NA,"317.1758","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<OH,oxo,OOH>","[M-H]-",814.4876,NA,196.038,"283.2643","351.1813;333.1707",NA,"351.1813;333.1707","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<OH,oxo>","[M-H]-",782.4978,NA,196.038,"283.2643","319.1915;301.1809",NA,"319.1915;301.1809","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<oxo,OOH>","[M-H]-",798.4927,NA,196.038,"283.2643","335.1864;317.1758",NA,"335.1864;317.1758","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_19:4<oxo>","[M-H]-",766.5028,NA,196.038,"283.2643","303.1966",NA,"303.1966","283.2643",NA,"PE(18:0_22:5)"
"PE 18:0_22:6<2OH,oxo>","[M-H]-",836.5083,NA,196.038,"283.2643","373.202;355.1915",NA,"373.202;355.1915","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6<OH,oxo,OOH>","[M-H]-",852.5032,NA,196.038,"283.2643","389.197;371.1864",NA,"389.197;371.1864","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6<OH,oxo>","[M-H]-",820.5134,NA,196.038,"283.2643","357.2071;339.1966",NA,"357.2071;339.1966","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6<oxo,OOH>","[M-H]-",836.5083,NA,196.038,"283.2643","373.202;355.1915",NA,"373.202;355.1915","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6<oxo>","[M-H]-",804.5185,NA,196.038,"283.2643","341.2122",NA,"341.2122","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6<2OH,OOH>","[M-H]-",854.5189,NA,196.038,"283.2643","391.2126;373.202",NA,"391.2126;373.202","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6<2OH>","[M-H]-",822.5291,NA,196.038,"283.2643","359.2228;341.2122",NA,"359.2228;341.2122","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6<OH,OOH>","[M-H]-",838.524,NA,196.038,"283.2643","375.2177;357.2071",NA,"375.2177;357.2071","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6<OH>","[M-H]-",806.5341,NA,196.038,"283.2643","343.2279;325.2173",NA,"343.2279;325.2173","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6<OOH>","[M-H]-",822.5291,NA,196.038,"283.2643","359.2228;341.2122",NA,"359.2228;341.2122","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_22:6","[M-H]-",790.5392,NA,196.038,"283.2643","327.233",NA,NA,"283.2643","327.233","PE(18:0_22:6)"
"PE 18:0_4:0<COOH>","[M-H]-",580.3256,NA,196.038,"283.2643","117.0193;99.0088",NA,"117.0193;99.0088","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_4:0<oxo>","[M-H]-",564.3307,NA,196.038,"283.2643","101.0244",NA,"101.0244","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<oxo,COOH>","[M-H]-",794.4614,NA,196.038,"283.2643","331.1551;313.1445",NA,"331.1551;313.1445","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<OH,COOH>","[M-H]-",796.477,NA,196.038,"283.2643","333.1707;315.1602",NA,"333.1707;315.1602","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<OOH,COOH>","[M-H]-",812.4719,NA,196.038,"283.2643","349.1657;331.1551",NA,"349.1657;331.1551","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<COOH>","[M-H]-",780.4821,NA,196.038,"283.2643","317.1758;299.1653",NA,"317.1758;299.1653","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<OH,2oxo>","[M-H]-",794.4614,NA,196.038,"283.2643","331.1551;313.1445",NA,"331.1551;313.1445","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<2oxo,OOH>","[M-H]-",810.4563,NA,196.038,"283.2643","347.15;329.1394",NA,"347.15;329.1394","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<2oxo>","[M-H]-",778.4665,NA,196.038,"283.2643","315.1602",NA,"315.1602","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<OH,oxo,OOH>","[M-H]-",812.4719,NA,196.038,"283.2643","349.1657;331.1551",NA,"349.1657;331.1551","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<OH,oxo>","[M-H]-",780.4821,NA,196.038,"283.2643","317.1758;299.1653",NA,"317.1758;299.1653","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<oxo,OOH>","[M-H]-",796.477,NA,196.038,"283.2643","333.1707;315.1602",NA,"333.1707;315.1602","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_19:5<oxo>","[M-H]-",764.4872,NA,196.038,"283.2643","301.1809",NA,"301.1809","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<oxo,COOH>","[M-H]-",754.4301,NA,196.038,"283.2643","291.1238;273.1132",NA,"291.1238;273.1132","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<OH,COOH>","[M-H]-",756.4457,NA,196.038,"283.2643","293.1394;275.1289",NA,"293.1394;275.1289","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<OOH,COOH>","[M-H]-",772.4406,NA,196.038,"283.2643","309.1344;291.1238",NA,"309.1344;291.1238","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<COOH>","[M-H]-",740.4508,NA,196.038,"283.2643","277.1445;259.134",NA,"277.1445;259.134","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<OH,2oxo>","[M-H]-",754.4301,NA,196.038,"283.2643","291.1238;273.1132",NA,"291.1238;273.1132","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<2oxo,OOH>","[M-H]-",770.425,NA,196.038,"283.2643","307.1187;289.1081",NA,"307.1187;289.1081","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<2oxo>","[M-H]-",738.4352,NA,196.038,"283.2643","275.1289",NA,"275.1289","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<OH,oxo,OOH>","[M-H]-",772.4406,NA,196.038,"283.2643","309.1344;291.1238",NA,"309.1344;291.1238","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<OH,oxo>","[M-H]-",740.4508,NA,196.038,"283.2643","277.1445;259.134",NA,"277.1445;259.134","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<oxo,OOH>","[M-H]-",756.4457,NA,196.038,"283.2643","293.1394;275.1289",NA,"293.1394;275.1289","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_16:4<oxo>","[M-H]-",724.4559,NA,196.038,"283.2643","261.1496",NA,"261.1496","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<oxo,COOH>","[M-H]-",714.3988,NA,196.038,"283.2643","251.0925;233.0819",NA,"251.0925;233.0819","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<OH,COOH>","[M-H]-",716.4144,NA,196.038,"283.2643","253.1081;235.0976",NA,"253.1081;235.0976","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<OOH,COOH>","[M-H]-",732.4093,NA,196.038,"283.2643","269.1031;251.0925",NA,"269.1031;251.0925","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<COOH>","[M-H]-",700.4195,NA,196.038,"283.2643","237.1132;219.1027",NA,"237.1132;219.1027","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<OH,2oxo>","[M-H]-",714.3988,NA,196.038,"283.2643","251.0925;233.0819",NA,"251.0925;233.0819","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<2oxo,OOH>","[M-H]-",730.3937,NA,196.038,"283.2643","267.0874;249.0768",NA,"267.0874;249.0768","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<2oxo>","[M-H]-",698.4039,NA,196.038,"283.2643","235.0976",NA,"235.0976","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<OH,oxo,OOH>","[M-H]-",732.4093,NA,196.038,"283.2643","269.1031;251.0925",NA,"269.1031;251.0925","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<OH,oxo>","[M-H]-",700.4195,NA,196.038,"283.2643","237.1132;219.1027",NA,"237.1132;219.1027","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<oxo,OOH>","[M-H]-",716.4144,NA,196.038,"283.2643","253.1081;235.0976",NA,"253.1081;235.0976","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_13:3<oxo>","[M-H]-",684.4246,NA,196.038,"283.2643","221.1183",NA,"221.1183","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<oxo,COOH>","[M-H]-",674.3675,NA,196.038,"283.2643","211.0612;193.0506",NA,"211.0612;193.0506","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<OH,COOH>","[M-H]-",676.3831,NA,196.038,"283.2643","213.0768;195.0663",NA,"213.0768;195.0663","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<OOH,COOH>","[M-H]-",692.378,NA,196.038,"283.2643","229.0718;211.0612",NA,"229.0718;211.0612","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<COOH>","[M-H]-",660.3882,NA,196.038,"283.2643","197.0819;179.0714",NA,"197.0819;179.0714","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<OH,2oxo>","[M-H]-",674.3675,NA,196.038,"283.2643","211.0612;193.0506",NA,"211.0612;193.0506","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<2oxo,OOH>","[M-H]-",690.3624,NA,196.038,"283.2643","227.0561;209.0455",NA,"227.0561;209.0455","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<2oxo>","[M-H]-",658.3726,NA,196.038,"283.2643","195.0663",NA,"195.0663","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<OH,oxo,OOH>","[M-H]-",692.378,NA,196.038,"283.2643","229.0718;211.0612",NA,"229.0718;211.0612","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<OH,oxo>","[M-H]-",660.3882,NA,196.038,"283.2643","197.0819;179.0714",NA,"197.0819;179.0714","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<oxo,OOH>","[M-H]-",676.3831,NA,196.038,"283.2643","213.0768;195.0663",NA,"213.0768;195.0663","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_10:2<oxo>","[M-H]-",644.3933,NA,196.038,"283.2643","181.087",NA,"181.087","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_7:1<oxo,COOH>","[M-H]-",634.3362,NA,196.038,"283.2643","171.0299;153.0193",NA,"171.0299;153.0193","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_7:1<OH,COOH>","[M-H]-",636.3518,NA,196.038,"283.2643","173.0455;155.035",NA,"173.0455;155.035","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_7:1<OOH,COOH>","[M-H]-",652.3467,NA,196.038,"283.2643","189.0405;171.0299",NA,"189.0405;171.0299","283.2643",NA,"PE(18:0_22:6)"
"PE 18:0_7:1<COOH>","[M-H]-",620.3569,NA,196.038,"283.2643","157.0506;139.0401",NA,"157.0506;139.0401","283.2643",NA,"PE(18:0_22:6)"
